episode,reward,avg reward,tiles,avg tiles,epsilon
408,30.405555555556163,-38.051560793227594,42,18.52,0.05
409,-31.59609120521252,-37.926732231595494,20,18.56,0.05
410,54.605263157898904,-36.8760356371682,46,18.87,0.05
411,-90.566037735848,-37.56461416399287,2,18.68,0.05
412,-44.11764705882403,-37.79319220938426,18,18.67,0.05
413,40.41095890411167,-36.5571498472339,37,19.01,0.05
414,-44.615384615385395,-36.63621508579281,17,18.99,0.05
415,-53.424657534247345,-36.74923979618351,16,18.98,0.05
416,-29.328621908128053,-36.79252601526478,19,18.97,0.05
417,-87.56148409894064,-37.34429743988407,21,19.0,0.05
418,-54.54545454545532,-37.604037699624335,12,18.92,0.05
419,-57.233333333333555,-38.243564708846996,18,18.84,0.05
420,-41.55844155844236,-38.214704679986966,17,18.83,0.05
421,-38.144329896908,-38.29655781502166,17,18.65,0.05
422,-44.0000000000008,-38.02227210073595,13,18.71,0.05
423,-22.17898832684904,-38.096775162299004,18,18.68,0.05
424,-111.99933110367938,-38.93349202282385,17,18.65,0.05
425,-75.52447552447546,-39.32477918089544,6,18.54,0.05
426,-20.28985507246423,-39.11209331603566,21,18.58,0.05
427,-29.292929292930058,-38.91177936572172,20,18.64,0.05
428,-38.90675241157629,-38.97753861916079,18,18.65,0.05
429,-27.835051546392524,-38.903371149013196,20,18.68,0.05
430,-31.03448275862149,-39.027669464971495,17,18.65,0.05
431,-38.356164383562415,-39.21291887252019,17,18.64,0.05
432,-43.52159468438618,-39.23819693116529,16,18.62,0.05
433,4.477611940297788,-38.761982684672006,27,18.73,0.05
434,-35.691318327975054,-38.733782599343336,19,18.74,0.05
435,-92.43082706766981,-39.49445450638367,17,18.7,0.05
436,-43.39622641509511,-39.329754563176756,17,18.76,0.05
437,49.56011730205686,-38.47931468047876,48,19.05,0.05
438,-100.08929889298958,-38.22937433607532,18,19.03,0.05
439,-8.29694323144165,-37.70144882675549,19,19.13,0.05
440,-39.597315436242404,-37.304318532842046,17,19.25,0.05
441,-33.54430379746881,-37.20832344372643,20,19.29,0.05
442,-33.333333333334124,-37.25594249134548,18,19.3,0.05
443,-32.38434163701101,-37.436055020865425,17,19.21,0.05
444,-38.511326860842,-37.5632177594385,18,19.19,0.05
445,-35.01805054151697,-37.55169613719409,17,19.19,0.05
446,-33.54430379746916,-37.508257187591134,20,19.2,0.05
447,-112.76493506493561,-38.35275241637669,19,19.2,0.05
448,-48.38709677419433,-38.359700307195546,15,19.19,0.05
449,-35.15358361774801,-38.417118496314195,18,19.14,0.05
450,-40.76655052264886,-38.52900935365336,16,19.11,0.05
451,7.023411371237259,-38.106024430879486,31,19.23,0.05
452,-34.615384615385416,-38.16185569638817,16,19.18,0.05
453,6.31229235880499,-37.778344423285546,31,19.29,0.05
454,-33.12101910828105,-37.960618444155585,20,19.26,0.05
455,-5.3030303030312655,-37.248548076044955,24,19.44,0.05
456,-27.335640138409087,-36.97793053606097,20,19.51,0.05
457,-66.16541353383525,-37.40625133806598,8,19.37,0.05
458,-28.31541218638075,-37.27382104434536,19,19.39,0.05
459,-31.59609120521252,-37.17984406819872,20,19.42,0.05
460,-31.29770992366493,-37.80487790502404,17,19.23,0.05
461,41.79104477612258,-37.79680352283658,37,19.19,0.05
462,-25.26690391459155,-37.678215076952554,20,19.19,0.05
463,-44.80519480519558,-37.78200472992254,16,19.16,0.05
464,-84.37499999999945,-38.216160633981566,4,19.05,0.05
465,-42.85714285714359,-38.22892450241554,15,19.04,0.05
466,-12.727272727272668,-37.79538641887744,23,19.15,0.05
467,-68.11642228739035,-38.42200518720588,20,19.1,0.05
468,-30.379746835443836,-37.90962618497209,21,19.27,0.05
469,15.015974440893533,-37.37171133852233,35,19.45,0.05
470,-44.63667820069281,-37.152526281064375,15,19.51,0.05
471,-16.34980988593161,-37.03970859045,21,19.51,0.05
472,-19.84732824427544,-37.119407926532595,20,19.49,0.05
473,-106.91407624633469,-37.74631761329872,17,19.54,0.05
474,-14.893617021276658,-37.59895748721519,23,19.59,0.05
475,-32.000000000000774,-37.647434308407234,15,19.53,0.05
476,-34.4262295081975,-37.76947438126698,19,19.52,0.05
477,-33.09859154929655,-37.62677608623362,18,19.55,0.05
478,-33.09859154929656,-37.60622616554911,18,19.55,0.05
479,-45.94594594594674,-37.80394065856561,17,19.51,0.05
480,-29.487179487180217,-36.9275038114621,20,19.55,0.05
481,-24.187725631769734,-37.214677235027175,20,19.46,0.05
482,-45.161290322581394,-37.159711190884565,16,19.48,0.05
483,-0.6849315068499774,-36.81671530471466,28,19.56,0.05
484,83.15018315018818,-34.36501944336203,49,19.98,0.05
485,-25.170068027211574,-33.99866456807858,21,20.09,0.05
486,-10.958904109589731,-33.941586942507804,25,20.13,0.05
487,44.40433212996702,-32.289274260938775,39,20.34,0.05
488,-36.666666666667446,-32.39312041478493,18,20.3,0.05
489,29.400000000000517,-31.743292193926024,35,20.45,0.05
490,-20.454545454545876,-31.65970205525113,20,20.45,0.05
491,-31.726907630522877,-32.08808224266748,16,20.3,0.05
492,-48.453608247423446,-32.193307980314124,13,20.26,0.05
493,-30.313588850174888,-32.100470714453444,18,20.27,0.05
494,-9.677419354838616,-31.813683264166208,26,20.36,0.05
495,-42.492012779553505,-31.995182339330153,17,20.31,0.05
496,-26.829268292683725,-32.20687124867208,20,20.27,0.05
497,3.1746031746021237,-31.798270617519528,24,20.31,0.05
498,-45.3924914675775,-32.1115705321953,15,20.25,0.05
499,-16.955017301038698,-31.89706273419119,23,20.32,0.05
500,-30.693069306931516,-31.82490845994024,20,20.34,0.05
501,-34.782608695652954,-31.04455807630853,20,20.33,0.05
502,-23.875432525952345,-31.00795008272746,21,20.35,0.05
503,-37.106918238994474,-30.92947798071373,19,20.37,0.05
504,-24.187725631769712,-30.790247745174746,20,20.39,0.05
505,-54.41595441595519,-30.692713478259375,15,20.44,0.05
506,-37.30407523511053,-30.79302113452508,19,20.4,0.05
507,-51.61290322580722,-30.948880806513774,14,20.36,0.05
508,-29.76588628762622,-31.550595224945596,20,20.14,0.05
509,-39.39393939394019,-31.628573706832878,15,20.09,0.05
510,-30.0000000000008,-32.47462633841187,20,19.83,0.05
511,-32.907348242812255,-31.898039443481515,20,20.01,0.05
512,35.977337110484676,-31.097089601788433,46,20.29,0.05
513,-35.483870967742725,-31.856037900506973,19,20.11,0.05
514,-42.857142857143586,-31.838455482924555,17,20.11,0.05
515,24.567474048444858,-31.058534167097633,35,20.3,0.05
516,34.615384615386205,-30.4190941018625,34,20.45,0.05
517,-41.37931034482836,-29.95727236432137,16,20.4,0.05
518,1.3513513513520654,-29.3983043053533,29,20.57,0.05
519,-31.818181818182516,-29.144152790201783,20,20.59,0.05
520,-34.931506849315824,-29.07788344311052,18,20.6,0.05
521,-39.79933110367972,-29.094433455178233,17,20.6,0.05
522,-55.882352941177,-29.213256984589997,11,20.58,0.05
523,70.64846416382755,-28.284982459683228,49,20.89,0.05
524,-21.641791044776877,-27.381407059094208,20,20.92,0.05
525,-40.98360655737782,-27.035998369423222,17,21.03,0.05
526,-91.58064516129102,-27.7489062703115,23,21.05,0.05
527,-69.1358024691362,-28.14733500207356,9,20.94,0.05
528,66.66666666667173,-27.091600811291084,49,21.25,0.05
529,-29.368029739777736,-27.106930593224938,18,21.23,0.05
530,-24.0000000000008,-27.03658576563873,18,21.24,0.05
531,50.501672240803025,-26.148007399395073,43,21.5,0.05
532,-40.972222222223,-26.12251367477344,16,21.5,0.05
533,-39.297124600639734,-26.560261040182812,18,21.41,0.05
534,-30.817610062893714,-26.511523957532,21,21.43,0.05
535,-38.05309734513356,-25.967746660306638,20,21.46,0.05
536,-34.30656934306648,-25.876850089586352,17,21.46,0.05
537,-28.813559322034695,-26.660586855827265,20,21.18,0.05
538,-33.54430379746914,-25.995136904872062,20,21.2,0.05
539,-34.42622950819747,-26.25642976763962,19,21.2,0.05
540,-62.20930232558208,-26.48254963653302,12,21.15,0.05
541,-40.00000000000078,-26.547106598558344,20,21.15,0.05
542,-39.06810035842374,-26.604454268809235,16,21.13,0.05
543,-32.90734824281229,-26.609684334867246,20,21.16,0.05
544,-37.90849673202689,-26.603656033579096,18,21.16,0.05
545,71.32867132867636,-25.540188814877155,47,21.46,0.05
546,35.13513513513764,-24.853394425551087,39,21.65,0.05
547,-71.2230215827341,-24.437975290729074,7,21.53,0.05
548,-36.66666666666741,-24.320770989653806,18,21.56,0.05
549,51.97567567567654,-23.44947839671956,38,21.76,0.05
550,-35.483870967742725,-23.3966516011705,19,21.79,0.05
551,-16.66666666666681,-23.63355238154955,21,21.69,0.05
552,-37.50000000000076,-23.6623985353957,18,21.71,0.05
553,-28.57142857142936,-24.011235744698048,20,21.6,0.05
554,30.769230769233253,-23.3723332459229,33,21.73,0.05
555,-41.747572815534774,-23.736778671047933,17,21.66,0.05
556,-49.57983193277385,-23.959220588991574,17,21.63,0.05
557,-37.72893772893851,-23.67485583094261,16,21.71,0.05
558,-25.816023738873174,-23.649861946467535,23,21.75,0.05
559,-32.9073482428123,-23.662974516843533,20,21.75,0.05
560,-2.777777777778446,-23.377775195384665,27,21.85,0.05
561,41.818181818185096,-23.37750382496404,38,21.86,0.05
562,-35.94306049822139,-23.48426539080034,17,21.83,0.05
563,-40.789473684211266,-23.444108179590494,17,21.84,0.05
564,2.6615969581738073,-22.573742210008763,26,22.06,0.05
565,-11.032028469751744,-22.255491066134844,23,22.14,0.05
566,-42.42424242424321,-22.55246076310456,18,22.09,0.05
567,-30.379746835443825,-22.175094008585088,21,22.1,0.05
568,-17.322834645669705,-22.04452488668735,20,22.09,0.05
569,-53.57142857142935,-22.730398916810582,12,21.86,0.05
570,-60.39603960396118,-22.887992530843263,11,21.82,0.05
571,-33.75394321766632,-23.06203386416061,20,21.81,0.05
572,-35.251798561151844,-23.21607856732937,17,21.78,0.05
573,-21.428571428572138,-22.361223519151746,21,21.82,0.05
574,-35.18518518518599,-22.56413920079084,20,21.79,0.05
575,-27.86885245901717,-22.522827725381003,21,21.85,0.05
576,-31.899641577061704,-22.497561846069644,18,21.84,0.05
577,-43.14381270903087,-22.59801405766699,16,21.82,0.05
578,-37.908496732026855,-22.646113109494294,18,21.82,0.05
579,-39.597315436242404,-22.582626804397247,17,21.82,0.05
580,-24.590163934426826,-22.533656648869716,22,21.84,0.05
581,-20.689655172414493,-22.498675944276165,21,21.85,0.05
582,-38.77551020408241,-22.434818143091174,17,21.86,0.05
583,-33.554817275748256,-22.76351700078015,19,21.77,0.05
584,-32.47588424437376,-23.919777674725776,20,21.48,0.05
585,-28.30188679245361,-23.951095862378192,18,21.45,0.05
586,-66.77740863787434,-24.509280907661047,9,21.29,0.05
587,15.131578947367869,-24.802008439487036,34,21.24,0.05
588,-17.266187050359928,-24.608003643323958,21,21.27,0.05
589,-40.76655052264887,-25.309669148550448,16,21.08,0.05
590,-19.860627177700696,-25.303729965782,22,21.1,0.05
591,-66.32996632996696,-25.649760552776435,9,21.03,0.05
592,-26.19926199262073,-25.42721709022841,19,21.09,0.05
593,85.96491228070491,-24.26443207891961,52,21.43,0.05
594,-40.559440559441335,-24.573252290965648,16,21.33,0.05
595,-45.76271186440757,-24.605959281814183,15,21.31,0.05
596,-43.21766561514269,-24.769843255038776,17,21.28,0.05
597,-13.385826771653749,-24.935447554501334,21,21.25,0.05
598,-63.5036496350373,-25.116559136175933,9,21.19,0.05
599,-65.07936507936576,-25.597802613959196,10,21.06,0.05
600,-35.77981651376226,-25.648670086027508,20,21.06,0.05
601,-65.77946768060902,-25.958638675877065,8,20.94,0.05
602,-30.069930069930844,-26.02058365131685,19,20.92,0.05
603,-23.913043478261233,-25.88864490370952,19,20.92,0.05
604,-39.271255060729544,-26.039480197999115,14,20.86,0.05
605,-24.46043165467704,-25.739924970386337,20,20.91,0.05
606,-51.724137931035244,-25.884125597345584,13,20.85,0.05
607,-64.63022508038641,-26.014298815891376,10,20.81,0.05
608,-82.87671232876664,-26.54540707630278,4,20.65,0.05
609,-142.53757961783472,-27.576843478541722,8,20.58,0.05
610,-45.783132530120746,-27.73467480384293,16,20.54,0.05
611,-57.59717314487709,-27.981573052863574,11,20.45,0.05
612,-70.49180327868885,-29.046264456755317,8,20.07,0.05
613,-62.73291925465931,-29.318754939624476,11,19.99,0.05
614,-5.138339920949454,-28.94156691026254,23,20.05,0.05
615,-80.8306709265172,-29.995548360012158,5,19.75,0.05
616,-66.44295302013481,-31.00613173636736,9,19.5,0.05
617,-41.1764705882361,-31.004103338801432,14,19.48,0.05
618,-66.66666666666741,-31.68428351898163,8,19.27,0.05
619,-49.64028776978449,-31.862504578497656,13,19.2,0.05
620,-71.51898734177242,-32.22837938342222,8,19.1,0.05
621,-44.25087108014013,-32.27289478318683,15,19.08,0.05
622,-26.829268292683565,-31.982363936701894,20,19.17,0.05
623,-75.6944444444444,-33.44579302278461,6,18.74,0.05
624,-44.444444444445224,-33.6738195567813,15,18.69,0.05
625,-7.6305220883530644,-33.340288712091045,22,18.74,0.05
626,-26.666666666667343,-32.691148927144816,21,18.72,0.05
627,-69.69696969697013,-32.69676059942315,6,18.69,0.05
628,-50.70422535211342,-33.87046951961101,13,18.33,0.05
629,-52.68138801261907,-34.10360310233942,14,18.29,0.05
630,-52.72727272727351,-34.39087582961215,12,18.23,0.05
631,-59.322033898305754,-35.48911289100323,10,17.9,0.05
632,-76.04790419161671,-35.83986971069717,7,17.81,0.05
633,-36.026936026936625,-35.80716782496014,18,17.81,0.05
634,-47.761194029851254,-35.976603664629714,13,17.73,0.05
635,-67.85714285714339,-36.274644119749816,8,17.61,0.05
636,-50.75757575757629,-36.439154183894914,11,17.55,0.05
637,-77.14285714285698,-36.92244716210313,7,17.42,0.05
638,-22.535211267606087,-36.812356236804504,21,17.43,0.05
639,-24.302788844622345,-36.71112183016875,18,17.42,0.05
640,-71.32616487455223,-36.80229045565845,7,17.37,0.05
641,-57.295373665481236,-36.975244192313255,11,17.28,0.05
642,-66.77740863787433,-37.25233727510777,9,17.21,0.05
643,-61.309523809524606,-37.53635903077489,12,17.13,0.05
644,-49.090909090909655,-37.64818315436372,13,17.08,0.05
645,-51.923076923077716,-38.88070063688125,13,16.74,0.05
646,-64.74358974359049,-39.87948788566854,10,16.45,0.05
647,-74.9216300940439,-39.916473970781624,7,16.45,0.05
648,-68.87159533073977,-40.23852325742235,7,16.34,0.05
649,-63.36996336996413,-41.39197964787876,9,16.05,0.05
650,-56.52173913043547,-41.6023583295057,12,15.98,0.05
651,-45.94594594594663,-41.89515112229849,15,15.92,0.05
652,-54.22535211267685,-42.06240464342525,12,15.86,0.05
653,-52.2292993630581,-42.29898335134153,13,15.79,0.05
654,-47.54098360655801,-43.082085495099456,15,15.61,0.05
655,-43.66197183098668,-43.101229485253974,15,15.59,0.05
656,-47.56554307116187,-43.08108659663785,13,15.55,0.05
657,-65.15679442508751,-43.355365163599345,8,15.47,0.05
658,-58.18815331010502,-43.679086459311655,11,15.35,0.05
659,-63.21070234113769,-43.98212000029492,10,15.25,0.05
660,-85.96491228070111,-44.81399134532414,3,15.01,0.05
661,-66.44295302013482,-45.89660269370734,9,14.72,0.05
662,-75.7785467128027,-46.29495755585315,6,14.61,0.05
663,-18.918918918919285,-46.07625200820023,23,14.67,0.05
664,-62.58503401360622,-46.72871831791803,10,14.51,0.05
665,-56.08108108108163,-47.17920884403133,12,14.4,0.05
666,-144.95436241610776,-48.204510043949966,7,14.29,0.05
667,-62.26415094339698,-48.523354085029496,9,14.17,0.05
668,-85.8156028368788,-49.20828176694159,3,14.0,0.05
669,-66.21621621621675,-49.334729643389466,9,13.97,0.05
670,-78.72340425531893,-49.51800328990304,5,13.91,0.05
671,-25.675675675676455,-49.43722061448315,20,13.91,0.05
672,53.094462540720954,-48.553758003464424,46,14.2,0.05
673,-17.218543046357784,-48.51165771964228,24,14.23,0.05
674,35.88850174216091,-47.80092085036881,38,14.41,0.05
675,-67.10526315789527,-48.193284957357584,9,14.29,0.05
676,-47.54098360655813,-48.34969837765255,15,14.26,0.05
677,-73.77049180327877,-48.65596516859503,7,14.17,0.05
678,43.31210191082721,-47.84375918216649,44,14.43,0.05
679,-71.69811320754742,-48.16476715987954,8,14.34,0.05
680,-69.79865771812123,-48.616852097716475,8,14.2,0.05
681,-45.94594594594623,-48.86941500545179,13,14.12,0.05
682,-73.33333333333346,-49.214993236744306,7,14.02,0.05
683,-75.69444444444447,-49.636389508431265,5,13.88,0.05
684,-80.70739549839193,-50.11870462097145,5,13.73,0.05
685,-73.94136807817598,-50.575099433828676,7,13.62,0.05
686,-65.0793650793657,-50.5581189982436,9,13.62,0.05
687,-35.77981651376172,-51.067232952854894,20,13.48,0.05
688,-51.557093425606325,-51.41014201660737,13,13.4,0.05
689,-66.77740863787393,-51.67025059775961,8,13.32,0.05
690,-56.34920634920717,-52.03513638947467,10,13.2,0.05
691,-18.36734693877604,-51.55551019556277,22,13.33,0.05
692,-29.32862190812767,-51.586803794717824,19,13.33,0.05
693,-47.565543071161365,-52.92210834823649,12,12.93,0.05
694,-72.44094488188996,-53.240923391460974,6,12.83,0.05
695,-66.88741721854367,-53.45217044500233,9,12.77,0.05
696,-34.85342019544022,-53.368527990805305,18,12.78,0.05
697,-54.692556634304914,-53.78159528943181,12,12.69,0.05
698,-37.728937728938504,-53.52384817037085,16,12.76,0.05
699,-80.76923076923042,-53.680746827269495,5,12.71,0.05
700,-66.29213483146127,-53.98587001044649,8,12.59,0.05
701,-51.89003436426196,-53.846975677283005,13,12.64,0.05
702,-60.78431372549081,-54.1541195138386,11,12.56,0.05
703,-70.96774193548418,-54.624666498410825,8,12.45,0.05
704,-40.972222222222754,-54.64167617002576,16,12.47,0.05
705,-59.044368600683384,-54.98751553948583,11,12.38,0.05
706,-60.26490066225226,-55.072923166798,10,12.35,0.05
707,-70.90909090909118,-55.135711825085046,7,12.32,0.05
708,-33.09859154929623,-54.63793061729035,18,12.46,0.05
709,-91.77142857142928,-54.13026910682629,18,12.56,0.05
710,-51.31086142322176,-54.18554639575729,12,12.52,0.05
711,-59.40959409594171,-54.203670605267945,10,12.51,0.05
712,-58.677685950413796,-54.08552943198518,9,12.52,0.05
713,-72.97297297297304,-54.187929969168316,7,12.48,0.05
714,-70.77922077922095,-54.844338777751034,8,12.33,0.05
